complex_id_number,structure_name,longitude,latitude,serialid
24062,JB,-92.477046,28.877788,5946
27013,JC,-92.475944,28.860734,5947
20334,B,-92.481738,28.881558,5948
20641,A,-92.602402,28.813593,5949
20641,A-AUX1,-92.60209,28.813596,5950
27005,JA,-92.5762097,28.80664898,5951
27011,JB,-92.61566492,28.80855127,5952
23352,A(Removed),-92.385875,28.810594,5953
20339,A,-92.239573,28.823966,5954
20559,A,-92.171524,28.839942,5955
22475,C,-92.162936,28.840822,5956
24025,D,-92.167434,28.846981,5957
1587,A,-92.33998858,28.77512581,5958
912,A,-92.36053302,28.76552474,5959
27049,JA,-92.52424147,28.76358674,5960
20115,A,-92.537692,28.779275,5961
24098,A,-92.546114,28.779964,5962
22671,5,-92.598729,28.763296,5963
21724,A,-92.608532,28.787875,5964
2172,B,-92.58542523,28.76331173,5965
2272,B-AUX,-92.58542523,28.76331173,5966
27016,1,-92.58821288,28.74907036,5967
27002,A,-92.55112495,28.7531381,5968
22579,3,-92.239403,28.701707,5969
21725,A,-92.262275,28.696263,5970
21908,B,-92.266576,28.689201,5971
32041,C,-92.28009663,28.68787669,5972
459,D,-92.26931262,28.70629363,5973
21726,2,-92.298108,28.706867,5974
20638,A,-92.331302,28.71789,5975
20138,B,-92.315478,28.704108,5976
20638,CF,-92.33099,28.717893,5977
90012,#2,-92.35920893,28.70799636,5978
23648,1,-92.366639,28.693391,5979
20524,A,-92.41144,28.691206,5980
24017,C,-92.429607,28.701479,5981
1935,F,-92.41418212,28.69011936,5982
22200,B,-92.444421,28.691844,5983
22727,A,-92.600393,28.704697,5984
23697,JA,-92.544456,28.672958,5985
676,A,-92.44659956,28.67218602,5986
24032,B,-92.442778,28.669109,5987
22465,A,-92.43103,28.655885,5988
23647,C,-92.401389,28.645746,5989
27055,D,-92.40727679,28.67122185,5990
21909,A,-92.311826,28.678581,5991
2261,A,-92.26760448,28.67031322,5992
21727,A,-92.366581,28.630706,5993
23620,A,-92.401026,28.634093,5994
23620,B,-92.401353,28.633716,5995
22102,A,-92.617104,28.601896,5996
1495,B,-92.57805362,28.62276838,5997
22099,A,-92.612466,28.592315,5998
21036,1,-92.450273,28.576045,5999
20621,A,-92.44401,28.576156,6000
20621,A-AUX,-92.444322,28.576154,6001
523,B,-92.46664516,28.59026806,6002
20669,B,-92.449941,28.585141,6003
21037,C - DRILL,-92.461235,28.575829,6004
523,C-QTRS,-92.46627168,28.58946563,6005
21037,E-AUX,-92.461162,28.576831,6006
21037,E-Drill,-92.461615,28.576354,6007
23631,F,-92.445409,28.570823,6008
21037,G,-92.46073164,28.57733761,6009
2410,H,-92.44581651,28.58943905,6010
523,PP,-92.46587504,28.59048926,6011
21728,D,-92.428863,28.590837,6012
21728,D-AUX,-92.428551,28.59084,6013
21729,A,-92.356152,28.570524,6014
789,B,-92.29881203,28.58176672,6015
23379,A,-92.2812385,28.58721991,6016
21730,A,-92.235957,28.573337,6017
21731,B,-92.236093,28.578792,6018
21731,B-AUX1,-92.235782,28.578794,6019
20642,C,-92.21888,28.5745,6020
20642,C-AUX1,-92.218837,28.57428,6021
20642,E,-92.218665,28.57341,6022
1828,I,-92.23414762,28.57544795,6023
1827,J,-92.24740111,28.59544789,6024
22096,D,-92.200915,28.589151,6025
22096,D-PRD,-92.200212,28.589321,6026
27053,A,-92.19020852,28.54397788,6027
23024,F,-92.194662,28.550237,6028
580,H,-92.20406623,28.53037343,6029
20527,A,-92.330498,28.53466,6030
21144,B,-92.317785,28.541018,6031
24083,H,-92.33562282,28.54158582,6032
21220,D,-92.359484,28.522291,6033
21760,E,-92.344186,28.559415,6034
24052,A,-92.42523,28.543794,6035
1868,B,-92.42048451,28.55652416,6036
1377,G,-92.4657911,28.5593292,6037
22155,A,-92.564921,28.540335,6038
22107,A,-92.592241,28.533561,6039
22107,A-AUX,-92.592679,28.533937,6040
22044,A,-92.612009,28.508672,6041
22044,A-AUX,-92.611695,28.508675,6042
535,A,-92.49628169,28.49006501,6043
22549,A,-92.501956,28.514657,6044
20734,A-DRL,-92.45182498,28.51245403,6045
20734,A-PRD,-92.45181587,28.51162919,6046
24036,A,-92.417504,28.513202,6047
634,A,-92.35805269,28.51036897,6048
20556,C,-92.345854,28.505133,6049
21914,F,-92.35677,28.489052,6050
533,I,-92.383223,28.49145574,6051
1050,J,-92.3396744,28.4975066,6052
23366,G,-92.338722,28.521038,6053
23344,A,-92.16713,28.502234,6054
1345,A,-92.17376207,28.47095469,6055
1486,B,-92.19541526,28.47166493,6056
1486,C,-92.19530683,28.47172065,6057
27031,A,-92.21028965,28.47177966,6058
23354,B,-92.267797,28.445006,6059
24020,A (REMOVED),-92.336472,28.453564,6060
22761,CA,-92.392336,28.461756,6061
32030,A,-92.50992514,28.44849806,6062
90004,A,-92.5907711,28.450365,6063
21868,B,-92.614187,28.418959,6064
2238,D,-92.61560573,28.4108173,6065
23370,A,-92.489886,28.42984,6066
23370,B,-92.48986041,28.42951879,6067
22060,A,-92.369001,28.437407,6068
24095,A,-92.3278416,28.41170078,6069
23200,A,-92.279441,28.421643,6070
24059,A,-92.381335,28.399239,6071
27052,A,-92.42089838,28.3676053,6072
24089,JA,-92.57940178,28.33239001,6073
668,A,-92.40571648,28.33997751,6074
32029,A,-92.30131883,28.31933957,6075
159,A,-92.28291883,28.32423801,6076
553,B,-92.27501666,28.34221174,6077
22116,A (REMOVED),-92.20908,28.325795,6078
22154,B(Removed),-92.2343,28.331368,6079
21884,A,-92.230469,28.28572,6080
22019,B,-92.217485,28.309123,6081
27024,C,-92.23020595,28.30512524,6082
1205,D,-92.2058001,28.29272123,6083
22981,A,-92.293423,28.293267,6084
22981,A-AUX,-92.293733,28.293265,6085
22697,A,-92.441133,28.304045,6086
21732,A,-92.561139,28.287955,6087
21733,B,-92.540978,28.281994,6088
305,C,-92.54125559,28.28991286,6089
21734,A,-92.579182,28.298536,6090
22213,A,-92.543907,28.27052,6091
24037,B (REMOVED),-92.547623,28.252036,6092
683,A,-92.51561484,28.25554105,6093
23330,A,-92.506819,28.241667,6094
24056,A,-92.419494,28.246144,6095
22012,A,-92.351746,28.241504,6096
22715,A,-92.307414,28.248711,6097
21930,A,-92.263555,28.270285,6098
27028,A,-92.20941753,28.2648941,6099
456,A,-92.23578884,28.21163471,6100
169,A,-92.26119888,28.21034691,6101
21990,A,-92.432354,28.217741,6102
1986,B,-92.44713995,28.21825794,6103
27050,JA,-92.44568165,28.20471004,6104
2479,A,-92.53031517,28.22878517,6105
2135,A,-92.60381671,28.22848014,6106
22280,A,-92.509631,28.183193,6107
27034,A,-92.19601624,28.18831631,6108
745,A,-92.18080296,28.15005777,6109
23372,A,-92.316888,28.151159,6110
27064,B,-92.47077736,28.11865506,6111
22249,A,-92.519386,28.084637,6112
897,D,-92.53876162,28.0855523,6113
22277,C,-92.47837,28.091881,6114
27021,A,-92.4451011,28.10777111,6115
22299,A,-92.391621,28.101578,6116
618,A,-92.26487191,28.09687634,6117
794,A,-92.23400012,28.09853873,6118
361,A,-92.21528573,28.05727489,6119
22355,A,-92.271206,28.06001,6120
22588,A,-92.296002,28.060377,6121
1183,A,-92.48959669,28.04048693,6122
22248,B,-92.546394,28.072839,6123
90023,A,-92.61837563,28.01147714,6124
24087,A,-92.37043677,28.0001257,6125
22118,A,-92.25469,28.018456,6126
32023,A,-92.2071378,28.01281761,6127
707,A,-92.49171054,27.99186952,6128
961,A,-92.52782963,27.96934861,6129
27061,A,-92.5892322,27.98534632,6130
24021,A,-92.355869,27.953182,6131
23205,1,-93.671617,29.694614,6132
23205,AUX,-93.671617,29.694614,6133
1772,J,-93.6792635,29.69507425,6134
808,F,-93.65902512,29.6985399,6135
20882,1,-93.605951,29.690577,6136
20890,10,-93.57994,29.696864,6137
20938,11,-93.592297,29.699716,6138
20760,12,-93.576686,29.701772,6139
20889,13,-93.589902,29.705259,6140
21011,14,-93.581444,29.693384,6141
22238,16,-93.584095,29.691636,6142
20881,2,-93.599351,29.691233,6143
20884,3,-93.61386,29.690544,6144
20876,4,-93.605601,29.691144,6145
20880,6,-93.584098,29.691639,6146
20807,7,-93.577438,29.69161,6147
21686,8,-93.58774,29.690971,6148
21010,9,-93.595517,29.691525,6149
20891,A,-93.597514,29.693575,6150
2038,D,-93.59810844,29.69370273,6151
2038,D-AUX 1,-93.59814766,29.69376532,6152
1641,1,-93.53982432,29.70266672,6153
20883,1,-93.570151,29.701413,6154
20875,2,-93.574427,29.693732,6155
1653,2,-93.53052634,29.70590878,6156
20871,2,-93.561047,29.693374,6157
2105,3,-93.56014162,29.70650432,6158
21989,3,-93.570704,29.706137,6159
20936,3,-93.566927,29.69603,6160
22237,4,-93.554106,29.693492,6161
20759,4,-93.573522,29.696677,6162
1641,G,-93.54003332,29.70257243,6163
22332,1,-93.497568,29.703648,6164
1458,C,-93.48280888,29.6972346,6165
21687,1,-93.224821,29.722739,6166
21688,2,-93.233014,29.718108,6167
21689,3,-93.227445,29.715859,6168
23661,5,-93.22742,29.715906,6169
23662,8,-93.247315,29.719099,6170
21688,A,-93.232699,29.718112,6171
609,CAIS.#1,-93.21973218,29.71605222,6172
635,CAIS.#2,-93.23558265,29.71983363,6173
721,CAIS.3,-93.22806209,29.70671849,6174
21688,FVA,-93.233329,29.718103,6175
629,1,-93.04945309,29.66822326,6176
21266,A,-93.021381,29.670752,6177
21690,B,-93.029225,29.670565,6178
21691,D,-93.051055,29.664118,6179
21268,I,-93.048639,29.670693,6180
22783,M,-93.019949,29.663908,6181
1895,N,-93.03821194,29.67291058,6182
1995,O,-93.0499564,29.66819192,6183
22182,D,-93.102165,29.660009,6184
29044,3,-93.13649471,29.68557672,6185
29035,1,-93.16054702,29.66065845,6186
22414,F,-93.167962,29.681034,6187
294,A,-93.34054378,29.67973423,6188
473,B,-93.3132454,29.68206329,6189
21692,1,-93.38764,29.65322,6190
21039,5,-93.345947,29.686563,6191
21041,A,-93.383549,29.658732,6192
21041,A-AUX,-93.383235,29.658737,6193
21854,1,-93.390597,29.65816,6194
1439,2,-93.40628924,29.66246763,6195
1048,3,-93.39991635,29.67363613,6196
1672,4,-93.43463491,29.68336038,6197
23651,4,-93.397863,29.666619,6198
1673,5,-93.38920586,29.66783856,6199
1048,A,-93.39991635,29.67363613,6200
1457,1,-93.43810254,29.68140423,6201
1779,2,-93.43736965,29.68219987,6202
1633,3,-93.50866398,29.67629534,6203
1733,4,-93.5094181,29.68707579,6204
921,A,-93.51301944,29.68452131,6205
23700,A,-93.525294,29.655035,6206
23700,B,-93.525247,29.655055,6207
20754,1,-93.570656,29.689907,6208
1398,2,-93.56682698,29.66092992,6209
23712,A(REMOVED),-93.536509,29.65568,6210
23712,A-4(REMOVED),-93.536985,29.65584,6211
23712,A-AUX(REMOVED),-93.536985,29.65584,6212
1252,B,-93.5690095,29.65248163,6213
1252,B-AUX 1 BRG 2KR,-93.5690095,29.65248163,6214
21012,1,-93.608813,29.669865,6215
20872,10,-93.60838,29.685474,6216
20937,12,-93.576753,29.688885,6217
21693,13,-93.579549,29.688851,6218
20757,14,-93.601112,29.684436,6219
23783,17,-93.57652348,29.68833849,6220
23784,18,-93.604661,29.673147,6221
29002,19,-93.60755712,29.67102581,6222
20758,5,-93.603553,29.676258,6223
20753,7,-93.593517,29.684017,6224
20935,9,-93.58664,29.686336,6225
20874,A,-93.593366,29.649836,6226
20874,B,-93.594173,29.65029,6227
312,C,-93.5879936,29.68350741,6228
1190,Cais.#2,-93.58078916,29.65023667,6229
261,TEMP.CAIS.#20,-93.59928921,29.6814342,6230
1153,A,-93.66732611,29.65965057,6231
21694,1,-93.710351,29.686354,6232
847,G,-93.68580651,29.67043293,6233
21696,1,-93.721709,29.647562,6234
20592,10,-93.716455,29.678151,6235
20596,11,-93.724243,29.674549,6236
20600,12,-93.735669,29.67593,6237
20676,13,-93.722994,29.68778535,6238
20594,14,-93.730392,29.675473,6239
23204,15D,-93.727624,29.681556,6240
22037,16D,-93.722336,29.683575,6241
22450,17,-93.719485,29.679573,6242
22457,18,-93.746014,29.674546,6243
22578,19,-93.723827,29.683608,6244
21695,2,-93.725402,29.680587,6245
21695,2-AUX,-93.725402,29.680587,6246
22927,20,-93.738216,29.685846,6247
22788,21,-93.73284805,29.67219126,6248
674,25,-93.74735992,29.68297973,6249
20593,3,-93.734753,29.681096,6250
20593,3-AUX,-93.735068,29.68109,6251
20594,4,-93.73056,29.675267,6252
20594,4-AUX,-93.730717,29.675264,6253
20595,5,-93.732546,29.668404,6254
20595,5-AUX,-93.73254,29.668129,6255
20616,6,-93.71682,29.685521,6256
20616,6-AUX,-93.716946,29.685519,6257
20601,7,-93.739533,29.67513,6258
20601,7-AUX,-93.739394,29.675133,6259
21697,8,-93.747115,29.66837,6260
21698,9,-93.716423,29.668862,6261
20620,A,-93.729541,29.685317,6262
20620,A-AUX,-93.72924231,29.68602118,6263
23204,CAIS.#23,-93.7276242,29.68158649,6264
20620,D,-93.729036,29.686096,6265
20620,E,-93.73019,29.685731,6266
722,H,-93.76040694,29.67495294,6267
20592,PROD,-93.716691,29.678146,6268
23780,A,-93.750615,29.624477,6269
1327,B,-93.72885167,29.64576722,6270
1394,#2,-93.68750274,29.63035095,6271
50008,1,-93.68708523,29.63736433,6272
1274,I,-93.67306854,29.62470104,6273
23775,1,-93.653845,29.63467,6274
22236,13,-93.607479,29.63892,6275
22644,14,-93.598948,29.646879,6276
20873,3,-93.608678,29.636234,6277
20756,4,-93.606785,29.641603,6278
20743,6,-93.601,29.644335,6279
20130,8,-93.597327,29.64008,6280
91,CAIS.#15,-93.58670625,29.64355036,6281
907,CAIS.#16,-93.60842311,29.63903311,6282
23719,1,-93.529698,29.648371,6283
23693,1,-93.539138,29.646837,6284
23720,2,-93.52968,29.646138,6285
1639,2,-93.56543151,29.64665093,6286
2119,3,-93.5656406,29.63230887,6287
23763,A 1 FS/BRIDGE,-93.382591,29.621445,6288
23763,B 1FS/BRIDGE,-93.3825,29.6211,6289
1544,A,-93.30321668,29.62733227,6290
1544,A-Aux,-93.30287647,29.6274804,6291
1652,1,-93.26298705,29.62489947,6292
22773,A,-93.243589,29.649376,6293
574,CAIS.#8,-93.19694028,29.62523315,6294
574,CAIS.#9,-93.19690109,29.62515669,6295
1060,CAIS.F,-93.18896856,29.63380908,6296
22021,JA,-93.172415,29.627548,6297
22021,JA-AUX,-93.17214134,29.62776427,6298
22536,JB,-93.158042,29.625857,6299
29012,JC,-93.15872945,29.63592475,6300
1478,31,-93.12150783,29.61838996,6301
21755,A,-93.121848,29.652047,6302
21997,B,-93.142043,29.646302,6303
22285,C,-93.131215,29.648896,6304
22286,E,-93.150945,29.616882,6305
22185,2,-93.107607,29.644066,6306
22932,A,-93.08364,29.647375,6307
22946,B,-93.086376,29.627588,6308
21227,A,-93.034695,29.626434,6309
21267,B,-93.04941561,29.6313309,6310
25023,CG-VALVE,-93.03830867,29.63256502,6311
21265,D,-93.028414,29.631194,6312
23750,A,-93.030505,29.611566,6313
21699,A,-93.033433,29.606822,6314
21949,12,-93.148273,29.612035,6315
22115,17,-93.140631,29.608166,6316
21949,25,-93.14806,29.611757,6317
21138,28,-93.148638,29.592441,6318
21790,7,-93.152193,29.613881,6319
21138,D,-93.148724,29.592809,6320
21138,D-AUX,-93.148724,29.592809,6321
21137,E,-93.134742,29.608013,6322
21139,E,-93.120627,29.609216,6323
21137,E-FLR,-93.13470636,29.6082888,6324
22150,F(FMR.18),-93.152262,29.600351,6325
21138,QTR,-93.148724,29.592809,6326
21143,1,-93.163701,29.599636,6327
23781,11,-93.17632501,29.60793024,6328
1514,2,-93.20122786,29.58003558,6329
1296,3,-93.17017581,29.60882256,6330
23609,8,-93.172134,29.605057,6331
20122,B,-93.157295,29.576353,6332
1296,CAIS.#1,-93.17018022,29.60889126,6333
22673,F,-93.193414,29.59688,6334
22673,F-AUX,-93.193409,29.596605,6335
23232,G,-93.178662,29.596899,6336
22539,H,-93.199162,29.60626,6337
23611,P,-93.182133,29.609166,6338
1259,A,-93.21586783,29.60715407,6339
2508,Caisson #2,-93.20526455,29.58356724,6340
1310,1,-93.45189022,29.60666065,6341
47,TEMP.CAIS.#1,-93.56048375,29.57442886,6342
22504,2,-93.609405,29.574089,6343
23176,1,-93.652589,29.526374,6344
29048,A,-93.64689848,29.52699716,6345
50012,B,-93.63903278,29.56608131,6346
239,CAIS.#2,-93.60651741,29.53543316,6347
23604,1,-93.473149,29.550464,6348
23605,2,-93.459433,29.554873,6349
1627,A,-93.47185831,29.55721255,6350
1658,A,-93.43163115,29.56010724,6351
1531,B,-93.42438411,29.55970049,6352
29017,A,-93.30547678,29.54406743,6353
1147,A,-93.2329752,29.55749917,6354
23743,A,-93.217061,29.535206,6355
933,A,-93.16225049,29.57019437,6356
956,B,-93.16150423,29.55757511,6357
21219,C,-93.15678,29.563653,6358
21219,C-AUX,-93.15646,29.544823,6359
20124,JP,-93.173309,29.566095,6360
23610,K,-93.163177,29.544113,6361
22672,L,-93.166614,29.565568,6362
22540,11,-93.139627,29.542958,6363
22608,12,-93.142308,29.537593,6364
22635,14,-93.122129,29.548343,6365
22609,15,-93.131012,29.541874,6366
22732,16,-93.146101,29.542494,6367
23612,18,-93.151516,29.569804,6368
21702,2,-93.126259,29.561879,6369
1471,28,-93.14889845,29.5611498,6370
21703,3,-93.130627,29.557947,6371
21701,6,-93.136955,29.552277,6372
21700,G,-93.14566,29.559159,6373
21700,G-AUX,-93.145858,29.55898,6374
21700,H,-93.145696,29.559392,6375
21756,1,-93.017003,29.555254,6376
21793,2,-93.038266,29.574627,6377
23678,A,-93.20355166,29.52974171,6378
23678,A,-93.20357681,29.52974135,6379
23678,A,-93.203537,29.529989,6380
23678,A,-93.20353279,29.52974198,6381
21217,1,-93.278704,29.505637,6382
22438,10,-93.277111,29.504561,6383
23759,11,-93.277973,29.514337,6384
23777,12,-93.291289,29.513206,6385
2047,18,-93.28707844,29.50043821,6386
2168,19,-93.29170056,29.50223946,6387
20119,2,-93.266463,29.499905,6388
20120,3,-93.264755,29.509144,6389
22050,9,-93.276413,29.509109,6390
21142,A,-93.284358,29.518285,6391
21142,A-AUX1,-93.284043,29.51829,6392
737,CAIS.#15,-93.27845847,29.50921656,6393
20121,D,-93.275521,29.511758,6394
21402,E,-93.281199,29.496524,6395
21142,H,-93.28400419,29.51904121,6396
1735,5,-93.296075,29.52025278,6397
20637,B,-93.297045,29.507839,6398
20637,B-AUX1,-93.297104,29.507937,6399
1095,C,-93.29565252,29.50031277,6400
889,F,-93.2948119,29.50523211,6401
1483,A,-93.34364118,29.49749187,6402
1140,1,-93.46133561,29.49871014,6403
23757,3,-93.516279,29.517194,6404
1988,3,-93.55940514,29.51655382,6405
2259,4,-93.55071152,29.51830483,6406
22482,A,-93.528295,29.500707,6407
22482,A-AUX,-93.52829855,29.50086707,6408
1099,B,-93.53641501,29.49708359,6409
20667,1,-93.640082,29.498775,6410
22950,10,-93.630817,29.501804,6411
23185,11,-93.627716,29.491599,6412
21704,2,-93.638818,29.503847,6413
21705,3,-93.643156,29.51391,6414
20667,6,-93.64001452,29.4987186,6415
22898,9(Removed),-93.63479,29.495045,6416
816,CAIS.#15,-93.64003084,29.49124516,6417
817,CAIS.#16,-93.62517241,29.49395405,6418
29042,PLTF.B(CAIS.#17,-93.66073232,29.51370059,6419
1336,2,-93.51376048,29.48250544,6420
29052,3,-93.51151778,29.48591215,6421
1922,4,-93.50721572,29.47481656,6422
29052,A,-93.5109452,29.48589141,6423
29052,B,-93.51146948,29.48571491,6424
20133,1,-93.424945,29.46631,6425
2011,2,-93.42120032,29.46746703,6426
29026,6,-93.42195099,29.47150923,6427
21218,A,-93.424942,29.466307,6428
22852,A,-93.421951,29.471526,6429
1843,B,-93.40978196,29.47474496,6430
2386,No.2,-93.40159871,29.4591307,6431
21141,A,-93.282878,29.477796,6432
22184,1,-93.193774,29.487698,6433
2111,1,-93.03842834,29.42463861,6434
29015,1,-93.02802001,29.41529056,6435
23778,A,-93.084057,29.425304,6436
23621,2,-93.150238,29.425637,6437
23705,10 & 12,-93.156104,29.428611,6438
21466,1,-93.166073,29.41615,6439
21464,8,-93.182796,29.425626,6440
21442,9,-93.164942,29.423011,6441
21442,A,-93.165075,29.421849,6442
21442,B,-93.165092,29.422795,6443
21442,C,-93.165112,29.422676,6444
21465,D,-93.166441,29.431302,6445
21948,3,-93.244137,29.411425,6446
22217,4,-93.243224,29.433755,6447
29027,6,-93.24461236,29.43226073,6448
23798,10,-93.24816154,29.43137808,6449
20494,5,-93.274925,29.422889,6450
20494,7,-93.27495,29.422867,6451
23603,8,-93.262886,29.423851,6452
23694,9,-93.279054,29.447549,6453
20496,A,-93.255823,29.423281,6454
20496,B,-93.25582,29.423141,6455
1037,1,-93.38135921,29.41092526,6456
517,PP-VALVE,-93.34947854,29.42008424,6457
398,#6,-93.42065913,29.431505,6458
29030,4,-93.4152997,29.44424252,6459
2132,8,-93.39863822,29.44508682,6460
20131,A,-93.427896,29.441211,6461
399,CAIS.#7,-93.41956257,29.44554988,6462
21707,D,-93.416263,29.424814,6463
22720,E,-93.423548,29.411672,6464
23222,G,-93.410085,29.413498,6465
1091,H,-93.40795765,29.41863112,6466
1122,CAIS.#8,-93.43606615,29.43193774,6467
22794,F,-93.43278,29.432232,6468
1418,2,-93.49254372,29.44623668,6469
1155,A,-93.49179755,29.43901517,6470
1425,2,-93.58572174,29.42252994,6471
29019,A,-93.5757563,29.41238915,6472
2165,1,-93.76508564,29.43122739,6473
23659,2,-93.636852,29.383,6474
23659,3,-93.63662725,29.38305861,6475
2098,4,-93.63706061,29.37732171,6476
23183,A,-93.63344,29.373199,6477
20497,1,-93.562048,29.37068,6478
20518,10,-93.541356,29.380273,6479
22870,13,-93.527786,29.367747,6480
20498,2,-93.547642,29.378247,6481
20519,3,-93.560632,29.383156,6482
20552,4,-93.54748,29.383291,6483
20517,5,-93.547185,29.372198,6484
20498,A,-93.547709,29.377998,6485
23632,1,-93.466972,29.381408,6486
23636,2,-93.464363,29.375821,6487
23741,2,-93.466972,29.381408,6488
23726,A,-93.464372,29.376096,6489
25024,BS1,-93.44230518,29.38767829,6490
25024,FLR,-93.44313712,29.38766488,6491
25024,HIOS - VALVE,-93.44152034,29.38769094,6492
23646,A,-93.404965,29.407099,6493
21717,C,-93.406042,29.406779,6494
372,CAIS.#2,-93.38709343,29.40026539,6495
2046,CASSION #5,-93.42266814,29.40759048,6496
1717,I (4),-93.41461546,29.40778757,6497
1075,7,-93.30268139,29.39081454,6498
1563,8,-93.31632751,29.40960008,6499
22758,A,-93.331788,29.400442,6500
144,B,-93.31241162,29.39564597,6501
819,C,-93.3216811,29.39317856,6502
931,D,-93.30355848,29.40781542,6503
2438,10,-93.27686528,29.38181608,6504
21750,6,-93.248724,29.378884,6505
21337,A,-93.25099,29.396277,6506
21337,A-AUX1,-93.251304,29.396273,6507
21337,A-AUX2,-93.25159,29.396268,6508
21440,B,-93.269468,29.377115,6509
21440,B-AUX1,-93.269154,29.37712,6510
21440,B-AUX2,-93.269781,29.377111,6511
21338,C,-93.283203,29.399652,6512
21338,C-AUX1,-93.282889,29.399656,6513
2494,No.14,-93.2509155,29.39614919,6514
21751,10,-93.24194,29.377836,6515
21708,CB,-93.242533,29.390988,6516
21274,CC,-93.19990841,29.37906702,6517
21751,CD,-93.241817,29.377808,6518
167,D(FMR.CAIS.#16),-93.20035564,29.39534299,6519
397,E,-93.24347471,29.4071661,6520
20132,2,-93.165913,29.384317,6521
21140,4,-93.169388,29.403482,6522
22393,5,-93.193693,29.40864,6523
20129,C,-93.165305,29.373403,6524
20129,CAIS.FA,-93.16628678,29.37402247,6525
20125,D,-93.183017,29.3962,6526
20129,F,-93.166015,29.373556,6527
22058,H,-93.158312,29.396984,6528
22998,J,-93.173679,29.38725,6529
22785,K,-93.17797896,29.39874631,6530
21709,A,-93.139736,29.373481,6531
20515,B,-93.149988,29.372789,6532
1849,13,-93.01970224,29.40632215,6533
2061,14,-93.02875617,29.37670517,6534
20123,2,-93.014587,29.389682,6535
22073,8,-93.022793,29.375385,6536
23016,9 & 12,-93.024355,29.38852,6537
2493,Well #15,-93.03536554,29.37873433,6538
21801,3,-93.029777,29.371881,6539
23670,A(Removed),-93.056806,29.369432,6540
23624,A,-93.085979,29.357306,6541
23655,B,-93.070661,29.371051,6542
23714,C,-93.073249,29.338323,6543
21710,1,-93.1444709,29.36984328,6544
20126,4,-93.148834,29.36006,6545
20495,3,-93.189651,29.351467,6546
20118,4,-93.195969,29.345456,6547
20128,6,-93.161551,29.351912,6548
21226,A,-93.182537,29.365732,6549
21226,A-AUX,-93.182532,29.365457,6550
20127,B,-93.177775,29.356036,6551
20735,E,-93.188322,29.364278,6552
20735,E-AUX1,-93.188008,29.364282,6553
22030,G,-93.171377,29.358772,6554
22030,GA,-93.17090857,29.35875363,6555
1189,H,-93.18644651,29.34502721,6556
22324,2,-93.242162,29.363754,6557
21439,A,-93.200771,29.358597,6558
21439,B-QRT,-93.199834,29.35786,6559
21439,CA,-93.200457,29.358602,6560
22323,CE,-93.200637,29.340251,6561
21439,FVA,-93.203282,29.358561,6562
29050,A,-93.26114366,29.34804817,6563
23728,2,-93.517759,29.329584,6564
23729,3,-93.50639,29.329256,6565
23711,A,-93.509514,29.326985,6566
23727,2,-93.519197,29.323976,6567
23698,1,-93.46888,29.296657,6568
21013,1,-93.041757,29.301724,6569
22872,1,-93.016139,29.314488,6570
20117,2,-93.015166,29.305251,6571
20636,A,-93.055838,29.293836,6572
22885,A,-93.034767,29.317861,6573
20209,B,-93.013211,29.294182,6574
20209,B-AUX,-93.013427,29.294179,6575
20210,E,-93.037696,29.293901,6576
25025,PP-VALVE,-93.02510361,29.30568445,6577
1970,1,-93.02230246,29.26617666,6578
20955,D,-93.013725,29.274456,6579
20211,4,-93.075948,29.288743,6580
23787,A,-93.10145,29.290862,6581
20116,F,-93.097483,29.278819,6582
1023,1,-93.33904592,29.2920302,6583
23736,A,-93.315518,29.307574,6584
23736,A-AUX,-93.315013,29.307871,6585
23766,4,-93.286593,29.305476,6586
22032,A,-93.26847169,29.30528117,6587
22968,D,-93.256496,29.291736,6588
233,E,-93.25804648,29.29047298,6589
22181,A,-93.24223,29.308723,6590
22133,B,-93.198804,29.328762,6591
29003,C,-93.241231,29.328485,6592
22448,A,-93.195047,29.329079,6593
22448,A-AUX,-93.195042,29.328804,6594
50000,JA,-93.16855722,29.31342486,6595
50013,1,-93.12351487,29.28069599,6596
1846,1,-93.17045482,29.27512418,6597
23082,A,-93.173814,29.258489,6598
2223,B,-93.16283412,29.2815899,6599
285,A,-93.25923683,29.28743277,6600
22460,C,-93.277451,29.275391,6601
23256,5,-93.315193,29.268031,6602
22292,A,-93.331207,29.259734,6603
22292,A-P,-93.330935,29.259504,6604
22292,AA-Q,-93.330664,29.259274,6605
22407,B,-93.325014,29.263756,6606
50005,#1,-93.35932006,29.26762377,6607
92,A,-93.36596066,29.25553965,6608
1226,CAIS.#1,-93.38312089,29.22856489,6609
22515,1,-93.34519,29.237571,6610
23059,2,-93.317883,29.238932,6611
23258,3,-93.304485,29.232402,6612
23745,5,-93.302674,29.243362,6613
22580,C,-93.33153,29.228682,6614
2242,D,-93.30266257,29.2416762,6615
22541,A,-93.178322,29.243337,6616
22541,B,-93.178517,29.242702,6617
21014,G,-93.138889,29.249108,6618
22024,I,-93.18182271,29.19227176,6619
2130,7,-93.32016829,29.20495447,6620
21711,A,-93.307672,29.180638,6621
20553,B,-93.314769,29.197583,6622
29053,C,-93.31410725,29.18179739,6623
814,CAIS.#6,-93.32066426,29.20150068,6624
2131,D,-93.32437391,29.19128697,6625
23637,1,-93.334321,29.171093,6626
23746,B #2,-93.33527,29.188194,6627
